id_registro,ipa,anio,fecha,lat,lon
1065,241120074,2025,2025-05-07,42.3178327509466,-2.093120484180144
4,211020002,2016,2016-03-08,42.48939256639613,-3.088026260368538
598,221040004,2019,2019-12-10,42.48410494753875,-2.557423996187595
788,231020159,2020,2020-07-14,42.46012571289091,-2.381173063984522
716,231030063,2016,2016-11-09,42.42130272356113,-2.307444977157672
152,211020172,2018,2018-05-08,42.49773617229687,-3.024571281533477
774,231050145,2019,2019-11-27,42.39815846024035,-2.450628218238585
1126,251220026,2023,2023-11-08,42.14694953175388,-1.696717626672054
709,231030063,2016,2016-05-23,42.42130272356113,-2.307444977157672
331,211040003,2024,2024-06-19,42.49441709454535,-2.881190331023289
500,221020012,2023,2023-06-27,42.4520873303707,-2.712436749582759
56,211040003,2015,2015-05-17,42.49441709454535,-2.881190331023289
1167,251160078,2025,2025-11-05,42.2084901519228,-1.759391141883437
742,231030088,2017,2017-11-20,42.44787000248758,-2.283962725608765
230,210980017,2020,2020-11-03,42.52013902296586,-2.873861339000644
858,231030063,2023,2023-10-24,42.42130272356113,-2.307444977157672
1056,231180025,2025,2025-02-26,42.20869954111862,-2.239812120546508
568,221040004,2017,2017-09-05,42.48410494753875,-2.557423996187595
970,241160207,2017,2017-10-16,42.20596423783692,-2.069113920588713
1063,241160069,2025,2025-04-23,42.21696851168227,-2.021349317116337
3,211020002,2015,2015-12-01,42.48939256639613,-3.088026260368538
799,231030088,2020,2020-11-05,42.44787000248758,-2.283962725608765
603,231010130,2020,2020-07-14,42.4869727570159,-2.487073312993152
690,231020155,2015,2015-05-31,42.46754330182347,-2.37558966442288
158,210980017,2018,2018-05-09,42.52013902296586,-2.873861339000644
676,221040004,2025,2025-11-13,42.48410494753875,-2.557423996187595
1119,241280020,2023,2023-07-19,42.05757990357234,-1.906221492225865
254,210980020,2021,2021-10-28,42.54661934709923,-2.916801726658035
631,221030030,2022,2022-05-12,42.49998090229199,-2.675401793280718
607,221020024,2020,2020-11-03,42.48525438667438,-2.704667984549614
780,231030088,2020,2020-06-08,42.44787000248758,-2.283962725608765
307,211030763,2023,2023-12-11,42.46152264878249,-2.946701691271199
564,221030030,2017,2017-06-01,42.49998090229199,-2.675401793280718
797,231030063,2020,2020-11-05,42.42130272356113,-2.307444977157672
203,210980017,2020,2020-07-14,42.52013902296586,-2.873861339000644
960,241160069,2017,2017-06-28,42.21696851168227,-2.021349317116337
1060,241160207,2025,2025-03-26,42.20596423783692,-2.069113920588713
783,231080029,2020,2020-06-09,42.34012359735669,-2.236677130498064
1017,231180025,2021,2021-07-08,42.20869954111862,-2.239812120546508
1157,241140065,2025,2025-05-06,42.30143210809354,-1.922367832042142
578,221040043,2018,2018-05-02,42.43326316274595,-2.551921968548726
1148,241140065,2025,2025-03-11,42.30143210809354,-1.922367832042142
1034,241160255,2023,2023-05-16,42.22076103574621,-2.048213668948267
678,221040043,2025,2025-12-02,42.43326316274595,-2.551921968548726
74,211040583,2015,2015-10-27,42.46476316018527,-2.88365481773693
579,231010130,2018,2018-05-02,42.4869727570159,-2.487073312993152
914,241160146,2015,2015-05-13,42.20236216922945,-2.02472415766982
722,231030088,2016,2016-11-29,42.44787000248758,-2.283962725608765
