ipa,nombre_punto,fecha,x_utm30,y_utm30,cota,codigo_masa_agua,masa_agua,naturaleza,localidad,municipio,provincia,no3_mgl,red,anio,mes,afectada,en_riesgo,clase,indicativo,nombre,dist_estacion_m,indicativo_clima,nombre_clima,altitud,prec,tmed,anio_clima,mes_clima,precip_7d,precip_15d,precip_30d,temp_media_7d,temp_media_30d,anomalia_temp,evento_extremo_lluvia,latitud,longitud
211030763,"Talleres Janda, S.L. POZO 2",2023-06-27,504382,4701022,612.0,45.0,ALUVIAL DEL OJA,Pozo,,BAÑARES,Rioja (La),10.0,RNIT,2023,6,False,False,normal,9121X,HARO,15165.87350394755,9121X,HARO,465.0,0.0,19.2,2023.0,6.0,12.8,61.000000000000014,98.4,22.514285714285712,21.113333333333337,-1.1768996960486326,False,42.576,-2.846
211040003,FUENTE DE CIDAMÓN,2023-06-27,509763,4704680,615.0,45.0,ALUVIAL DEL OJA,Manantial,CIDAMON,CIDAMÓN,Rioja (La),88.0,RNIT,2023,6,True,False,afectada,9121X,HARO,9508.68838313283,9121X,HARO,465.0,0.0,19.2,2023.0,6.0,12.8,61.000000000000014,98.4,22.514285714285712,21.113333333333337,-1.1768996960486326,False,42.576,-2.846
211040587,CAMINO DE BAÑARES,2023-06-27,507436,4700831,605.0,45.0,ALUVIAL DEL OJA,Sondeo,,BAÑARES,Rioja (La),106.0,RNIT,2023,6,True,False,afectada,9121X,HARO,13921.119665026916,9121X,HARO,465.0,0.0,19.2,2023.0,6.0,12.8,61.000000000000014,98.4,22.514285714285712,21.113333333333337,-1.1768996960486326,False,42.576,-2.846
220950053,MANANTIAL DE OLLONGUI,2023-06-27,513179,4709814,,45.0,ALUVIAL DEL OJA,Manantial,RODEZNO,RODEZNO,Rioja (La),78.0,RNIT,2023,6,True,False,afectada,9121X,HARO,3966.5902498460828,9121X,HARO,465.0,0.0,19.2,2023.0,6.0,12.8,61.000000000000014,98.4,22.514285714285712,21.113333333333337,-1.1768996960486326,False,42.576,-2.846
210980017,FUENTE DE LA ROSA,2023-06-27,510361,4707537,,45.0,ALUVIAL DEL OJA,Manantial,ZARRATON,ZARRATÓN,Rioja (La),88.0,RNIT,2023,6,True,False,afectada,9121X,HARO,6611.144834298508,9121X,HARO,465.0,0.0,19.2,2023.0,6.0,12.8,61.000000000000014,98.4,22.514285714285712,21.113333333333337,-1.1768996960486326,False,42.576,-2.846
210960027,LA FUENTITA,2023-12-11,496442,4705822,565.0,44.0,ALUVIAL DEL TIRÓN,Manantial,LEIVA,LEIVA,Rioja (La),17.1,RNIT,2023,12,False,False,normal,9121X,HARO,18029.68716239723,9121X,HARO,465.0,0.0,14.0,2023.0,12.0,13.8,41.000000000000014,45.400000000000006,8.357142857142858,10.843333333333334,6.921176470588235,False,42.576,-2.846
211020172,MANANTIAL DEL CAÑO,2023-12-11,497981,4705042,,44.0,ALUVIAL DEL TIRÓN,Manantial,HERRAMELLURI,HERRAMÉLLURI,Rioja (La),102.0,RNIT,2023,12,True,False,afectada,9121X,HARO,17045.589216680128,9121X,HARO,465.0,0.0,14.0,2023.0,12.0,13.8,41.000000000000014,45.400000000000006,8.357142857142858,10.843333333333334,6.921176470588235,False,42.576,-2.846
210970015,CARRETERA SAJAZARGA,2023-12-11,503931,4710737,,45.0,ALUVIAL DEL OJA,Pozo,TIRGO,TIRGO,Rioja (La),2.5,RNIT,2023,12,False,False,normal,9121X,HARO,9211.710250809187,9121X,HARO,465.0,0.0,14.0,2023.0,12.0,13.8,41.000000000000014,45.400000000000006,8.357142857142858,10.843333333333334,6.921176470588235,False,42.576,-2.846
210980012,MANANTIAL PISCIFACTORIA,2023-12-11,506025,4707245,520.0,45.0,ALUVIAL DEL OJA,Manantial,,CASTAÑARES DE RIOJA,Rioja (La),10.3,RBAS,2023,12,False,False,normal,9121X,HARO,9271.803668822771,9121X,HARO,465.0,0.0,14.0,2023.0,12.0,13.8,41.000000000000014,45.400000000000006,8.357142857142858,10.843333333333334,6.921176470588235,False,42.576,-2.846
210980214,EL NAVAL (CAMINO PERPENDICULAR A CRA CASALARREINA-OLLAURI -N-232,2023-12-11,507946,4710298,505.0,45.0,ALUVIAL DEL OJA,Pozo,,CASALARREINA,Rioja (La),15.7,RNIT,2023,12,False,False,normal,9121X,HARO,5821.433464996569,9121X,HARO,465.0,0.0,14.0,2023.0,12.0,13.8,41.000000000000014,45.400000000000006,8.357142857142858,10.843333333333334,6.921176470588235,False,42.576,-2.846
210980012,MANANTIAL PISCIFACTORIA,2023-12-11,506025,4707245,520.0,45.0,ALUVIAL DEL OJA,Manantial,,CASTAÑARES DE RIOJA,Rioja (La),10.3,RNIT,2023,12,False,False,normal,9121X,HARO,9271.803668822771,9121X,HARO,465.0,0.0,14.0,2023.0,12.0,13.8,41.000000000000014,45.400000000000006,8.357142857142858,10.843333333333334,6.921176470588235,False,42.576,-2.846
211030763,"Talleres Janda, S.L. POZO 2",2023-12-11,504382,4701022,612.0,45.0,ALUVIAL DEL OJA,Pozo,,BAÑARES,Rioja (La),9.5,RNIT,2023,12,False,False,normal,9121X,HARO,15165.87350394755,9121X,HARO,465.0,0.0,14.0,2023.0,12.0,13.8,41.000000000000014,45.400000000000006,8.357142857142858,10.843333333333334,6.921176470588235,False,42.576,-2.846
210980020,FUENTE DEL POBE,2023-12-11,506831,4710473,,45.0,ALUVIAL DEL OJA,Manantial,CASALARREINA,CASALARREINA,Rioja (La),33.4,RNIT,2023,12,False,True,riesgo,9121X,HARO,6664.886422863479,9121X,HARO,465.0,0.0,14.0,2023.0,12.0,13.8,41.000000000000014,45.400000000000006,8.357142857142858,10.843333333333334,6.921176470588235,False,42.576,-2.846
211040587,CAMINO DE BAÑARES,2023-12-13,507436,4700831,605.0,45.0,ALUVIAL DEL OJA,Sondeo,,BAÑARES,Rioja (La),95.0,RNIT,2023,12,True,False,afectada,9121X,HARO,13921.119665026916,9121X,HARO,465.0,0.4,9.4,2023.0,12.0,9.4,43.80000000000002,48.20000000000001,10.214285714285714,10.67,2.3211764705882354,False,42.576,-2.846
220950053,MANANTIAL DE OLLONGUI,2023-12-13,513179,4709814,,45.0,ALUVIAL DEL OJA,Manantial,RODEZNO,RODEZNO,Rioja (La),69.0,RNIT,2023,12,True,False,afectada,9121X,HARO,3966.5902498460828,9121X,HARO,465.0,0.4,9.4,2023.0,12.0,9.4,43.80000000000002,48.20000000000001,10.214285714285714,10.67,2.3211764705882354,False,42.576,-2.846
211040003,FUENTE DE CIDAMÓN,2023-12-13,509763,4704680,615.0,45.0,ALUVIAL DEL OJA,Manantial,CIDAMON,CIDAMÓN,Rioja (La),79.0,RNIT,2023,12,True,False,afectada,9121X,HARO,9508.68838313283,9121X,HARO,465.0,0.4,9.4,2023.0,12.0,9.4,43.80000000000002,48.20000000000001,10.214285714285714,10.67,2.3211764705882354,False,42.576,-2.846
210980017,FUENTE DE LA ROSA,2023-12-13,510361,4707537,,45.0,ALUVIAL DEL OJA,Manantial,ZARRATON,ZARRATÓN,Rioja (La),83.0,RNIT,2023,12,True,False,afectada,9121X,HARO,6611.144834298508,9121X,HARO,465.0,0.4,9.4,2023.0,12.0,9.4,43.80000000000002,48.20000000000001,10.214285714285714,10.67,2.3211764705882354,False,42.576,-2.846
210980114,MALZAPATO,2023-12-13,509312,4713861,480.0,45.0,ALUVIAL DEL OJA,Pozo,HARO,HARO,Rioja (La),46.4,RNIT,2023,12,True,False,afectada,9121X,HARO,3328.3232446253123,9121X,HARO,465.0,0.4,9.4,2023.0,12.0,9.4,43.80000000000002,48.20000000000001,10.214285714285714,10.67,2.3211764705882354,False,42.576,-2.846
210980206,FUENTE DEL ESTRECHO,2023-12-13,510029,4712494,485.0,45.0,ALUVIAL DEL OJA,Manantial,,HARO,Rioja (La),25.5,RNIT,2023,12,False,True,riesgo,9121X,HARO,2893.023436383473,9121X,HARO,465.0,0.4,9.4,2023.0,12.0,9.4,43.80000000000002,48.20000000000001,10.214285714285714,10.67,2.3211764705882354,False,42.576,-2.846
220950084,Pozo Mazo 2,2023-12-13,512304,4713120,475.0,45.0,ALUVIAL DEL OJA,Pozo,HARO,HARO,Rioja (La),39.6,RNIT,2023,12,True,False,afectada,9121X,HARO,707.4944499217581,9121X,HARO,465.0,0.4,9.4,2023.0,12.0,9.4,43.80000000000002,48.20000000000001,10.214285714285714,10.67,2.3211764705882354,False,42.576,-2.846
210960027,LA FUENTITA,2024-06-17,496442,4705822,565.0,44.0,ALUVIAL DEL TIRÓN,Manantial,LEIVA,LEIVA,Rioja (La),18.6,RNIT,2024,6,False,False,normal,9121X,HARO,18029.68716239723,9121X,HARO,465.0,0.4,21.2,2024.0,6.0,0.0,6.600000000000014,40.80000000000001,16.914285714285715,16.936666666666667,0.8231003039513674,False,42.576,-2.846
210980012,MANANTIAL PISCIFACTORIA,2024-06-17,506025,4707245,520.0,45.0,ALUVIAL DEL OJA,Manantial,,CASTAÑARES DE RIOJA,Rioja (La),5.6,RBAS,2024,6,False,False,normal,9121X,HARO,9271.803668822771,9121X,HARO,465.0,0.4,21.2,2024.0,6.0,0.0,6.600000000000014,40.80000000000001,16.914285714285715,16.936666666666667,0.8231003039513674,False,42.576,-2.846
211020172,MANANTIAL DEL CAÑO,2024-06-17,497981,4705042,,44.0,ALUVIAL DEL TIRÓN,Manantial,HERRAMELLURI,HERRAMÉLLURI,Rioja (La),88.0,RNIT,2024,6,True,False,afectada,9121X,HARO,17045.589216680128,9121X,HARO,465.0,0.4,21.2,2024.0,6.0,0.0,6.600000000000014,40.80000000000001,16.914285714285715,16.936666666666667,0.8231003039513674,False,42.576,-2.846
210970015,CARRETERA SAJAZARGA,2024-06-17,503931,4710737,,45.0,ALUVIAL DEL OJA,Pozo,TIRGO,TIRGO,Rioja (La),2.5,RNIT,2024,6,False,False,normal,9121X,HARO,9211.710250809187,9121X,HARO,465.0,0.4,21.2,2024.0,6.0,0.0,6.600000000000014,40.80000000000001,16.914285714285715,16.936666666666667,0.8231003039513674,False,42.576,-2.846
210980214,EL NAVAL (CAMINO PERPENDICULAR A CRA CASALARREINA-OLLAURI -N-232,2024-06-17,507946,4710298,505.0,45.0,ALUVIAL DEL OJA,Pozo,,CASALARREINA,Rioja (La),23.0,RNIT,2024,6,False,False,normal,9121X,HARO,5821.433464996569,9121X,HARO,465.0,0.4,21.2,2024.0,6.0,0.0,6.600000000000014,40.80000000000001,16.914285714285715,16.936666666666667,0.8231003039513674,False,42.576,-2.846
210980012,MANANTIAL PISCIFACTORIA,2024-06-17,506025,4707245,520.0,45.0,ALUVIAL DEL OJA,Manantial,,CASTAÑARES DE RIOJA,Rioja (La),5.6,RNIT,2024,6,False,False,normal,9121X,HARO,9271.803668822771,9121X,HARO,465.0,0.4,21.2,2024.0,6.0,0.0,6.600000000000014,40.80000000000001,16.914285714285715,16.936666666666667,0.8231003039513674,False,42.576,-2.846
211030763,"Talleres Janda, S.L. POZO 2",2024-06-17,504382,4701022,612.0,45.0,ALUVIAL DEL OJA,Pozo,,BAÑARES,Rioja (La),2.5,RNIT,2024,6,False,False,normal,9121X,HARO,15165.87350394755,9121X,HARO,465.0,0.4,21.2,2024.0,6.0,0.0,6.600000000000014,40.80000000000001,16.914285714285715,16.936666666666667,0.8231003039513674,False,42.576,-2.846
210980020,FUENTE DEL POBE,2024-06-17,506831,4710473,,45.0,ALUVIAL DEL OJA,Manantial,CASALARREINA,CASALARREINA,Rioja (La),17.9,RNIT,2024,6,False,False,normal,9121X,HARO,6664.886422863479,9121X,HARO,465.0,0.4,21.2,2024.0,6.0,0.0,6.600000000000014,40.80000000000001,16.914285714285715,16.936666666666667,0.8231003039513674,False,42.576,-2.846
210980206,FUENTE DEL ESTRECHO,2024-06-19,510029,4712494,485.0,45.0,ALUVIAL DEL OJA,Manantial,,HARO,Rioja (La),28.1,RNIT,2024,6,False,True,riesgo,9121X,HARO,2893.023436383473,9121X,HARO,465.0,9.4,19.4,2024.0,6.0,0.4,7.000000000000014,8.200000000000006,19.057142857142857,17.503333333333334,-0.9768996960486334,False,42.576,-2.846
211040524,POZO SOMBRÍO,2024-06-19,511803,4705137,573.0,45.0,ALUVIAL DEL OJA,Pozo,,CIDAMÓN,Rioja (La),138.0,RNIT,2024,6,True,False,afectada,9121X,HARO,8646.993063662023,9121X,HARO,465.0,9.4,19.4,2024.0,6.0,0.4,7.000000000000014,8.200000000000006,19.057142857142857,17.503333333333334,-0.9768996960486334,False,42.576,-2.846
220950053,MANANTIAL DE OLLONGUI,2024-06-19,513179,4709814,,45.0,ALUVIAL DEL OJA,Manantial,RODEZNO,RODEZNO,Rioja (La),62.0,RNIT,2024,6,True,False,afectada,9121X,HARO,3966.5902498460828,9121X,HARO,465.0,9.4,19.4,2024.0,6.0,0.4,7.000000000000014,8.200000000000006,19.057142857142857,17.503333333333334,-0.9768996960486334,False,42.576,-2.846
210980114,MALZAPATO,2024-06-19,509312,4713861,480.0,45.0,ALUVIAL DEL OJA,Pozo,HARO,HARO,Rioja (La),29.7,RNIT,2024,6,False,True,riesgo,9121X,HARO,3328.3232446253123,9121X,HARO,465.0,9.4,19.4,2024.0,6.0,0.4,7.000000000000014,8.200000000000006,19.057142857142857,17.503333333333334,-0.9768996960486334,False,42.576,-2.846
220950084,Pozo Mazo 2,2024-06-19,512304,4713120,475.0,45.0,ALUVIAL DEL OJA,Pozo,HARO,HARO,Rioja (La),31.9,RNIT,2024,6,False,True,riesgo,9121X,HARO,707.4944499217581,9121X,HARO,465.0,9.4,19.4,2024.0,6.0,0.4,7.000000000000014,8.200000000000006,19.057142857142857,17.503333333333334,-0.9768996960486334,False,42.576,-2.846
210980017,FUENTE DE LA ROSA,2024-06-19,510361,4707537,,45.0,ALUVIAL DEL OJA,Manantial,ZARRATON,ZARRATÓN,Rioja (La),72.0,RNIT,2024,6,True,False,afectada,9121X,HARO,6611.144834298508,9121X,HARO,465.0,9.4,19.4,2024.0,6.0,0.4,7.000000000000014,8.200000000000006,19.057142857142857,17.503333333333334,-0.9768996960486334,False,42.576,-2.846
210980248,FUENTENUEVA,2024-06-19,509300,4707739,530.0,45.0,ALUVIAL DEL OJA,Manantial,ZARRATON,ZARRATÓN,Rioja (La),148.0,RNIT,2024,6,True,False,afectada,9121X,HARO,6870.126436254881,9121X,HARO,465.0,9.4,19.4,2024.0,6.0,0.4,7.000000000000014,8.200000000000006,19.057142857142857,17.503333333333334,-0.9768996960486334,False,42.576,-2.846
211040003,FUENTE DE CIDAMÓN,2024-06-19,509763,4704680,615.0,45.0,ALUVIAL DEL OJA,Manantial,CIDAMON,CIDAMÓN,Rioja (La),67.0,RNIT,2024,6,True,False,afectada,9121X,HARO,9508.68838313283,9121X,HARO,465.0,9.4,19.4,2024.0,6.0,0.4,7.000000000000014,8.200000000000006,19.057142857142857,17.503333333333334,-0.9768996960486334,False,42.576,-2.846
211040587,CAMINO DE BAÑARES,2024-06-19,507436,4700831,605.0,45.0,ALUVIAL DEL OJA,Sondeo,,BAÑARES,Rioja (La),82.0,RNIT,2024,6,True,False,afectada,9121X,HARO,13921.119665026916,9121X,HARO,465.0,9.4,19.4,2024.0,6.0,0.4,7.000000000000014,8.200000000000006,19.057142857142857,17.503333333333334,-0.9768996960486334,False,42.576,-2.846
220950005,FUENTE JUANILLO,2024-06-19,513117,4712423,434.0,45.0,ALUVIAL DEL OJA,Manantial,,HARO,Rioja (La),61.0,RNIT,2024,6,True,False,afectada,9121X,HARO,1404.6619397369102,9121X,HARO,465.0,9.4,19.4,2024.0,6.0,0.4,7.000000000000014,8.200000000000006,19.057142857142857,17.503333333333334,-0.9768996960486334,False,42.576,-2.846
210980012,MANANTIAL PISCIFACTORIA,2025-02-24,506025,4707245,520.0,45.0,ALUVIAL DEL OJA,Manantial,,CASTAÑARES DE RIOJA,Rioja (La),21.9,RBAS,2025,2,False,False,normal,9121X,HARO,9271.803668822771,9121X,HARO,465.0,3.4,10.9,2025.0,2.0,6.399999999999993,15.000000000000014,54.2,10.714285714285714,8.333333333333334,3.3282958199356907,False,42.576,-2.846
210980012,MANANTIAL PISCIFACTORIA,2025-02-24,506025,4707245,520.0,45.0,ALUVIAL DEL OJA,Manantial,,CASTAÑARES DE RIOJA,Rioja (La),21.9,RNIT,2025,2,False,False,normal,9121X,HARO,9271.803668822771,9121X,HARO,465.0,3.4,10.9,2025.0,2.0,6.399999999999993,15.000000000000014,54.2,10.714285714285714,8.333333333333334,3.3282958199356907,False,42.576,-2.846
211040003,FUENTE DE CIDAMÓN,2025-02-24,509763,4704680,615.0,45.0,ALUVIAL DEL OJA,Manantial,CIDAMON,CIDAMÓN,Rioja (La),117.5,RNIT,2025,2,True,False,afectada,9121X,HARO,9508.68838313283,9121X,HARO,465.0,3.4,10.9,2025.0,2.0,6.399999999999993,15.000000000000014,54.2,10.714285714285714,8.333333333333334,3.3282958199356907,False,42.576,-2.846
210980248,FUENTENUEVA,2025-02-24,509300,4707739,530.0,45.0,ALUVIAL DEL OJA,Manantial,ZARRATON,ZARRATÓN,Rioja (La),152.3,RNIT,2025,2,True,False,afectada,9121X,HARO,6870.126436254881,9121X,HARO,465.0,3.4,10.9,2025.0,2.0,6.399999999999993,15.000000000000014,54.2,10.714285714285714,8.333333333333334,3.3282958199356907,False,42.576,-2.846
210980017,FUENTE DE LA ROSA,2025-02-24,510361,4707537,,45.0,ALUVIAL DEL OJA,Manantial,ZARRATON,ZARRATÓN,Rioja (La),90.1,RNIT,2025,2,True,False,afectada,9121X,HARO,6611.144834298508,9121X,HARO,465.0,3.4,10.9,2025.0,2.0,6.399999999999993,15.000000000000014,54.2,10.714285714285714,8.333333333333334,3.3282958199356907,False,42.576,-2.846
220950084,Pozo Mazo 2,2025-02-25,512304,4713120,475.0,45.0,ALUVIAL DEL OJA,Pozo,HARO,HARO,Rioja (La),30.3,RNIT,2025,2,False,True,riesgo,9121X,HARO,707.4944499217581,9121X,HARO,465.0,1.8,8.4,2025.0,2.0,9.799999999999994,18.400000000000013,56.400000000000006,10.614285714285714,8.376666666666667,0.8282958199356907,False,42.576,-2.846
211020172,MANANTIAL DEL CAÑO,2025-02-26,497981,4705042,,44.0,ALUVIAL DEL TIRÓN,Manantial,HERRAMELLURI,HERRAMÉLLURI,Rioja (La),93.9,RNIT,2025,2,True,False,afectada,9121X,HARO,17045.589216680128,9121X,HARO,465.0,0.0,7.5,2025.0,2.0,11.599999999999993,19.60000000000001,58.0,10.5,8.31,-0.0717041800643096,False,42.576,-2.846
210960027,LA FUENTITA,2025-02-26,496442,4705822,565.0,44.0,ALUVIAL DEL TIRÓN,Manantial,LEIVA,LEIVA,Rioja (La),39.7,RNIT,2025,2,True,False,afectada,9121X,HARO,18029.68716239723,9121X,HARO,465.0,0.0,7.5,2025.0,2.0,11.599999999999993,19.60000000000001,58.0,10.5,8.31,-0.0717041800643096,False,42.576,-2.846
211030763,"Talleres Janda, S.L. POZO 2",2025-02-27,504382,4701022,612.0,45.0,ALUVIAL DEL OJA,Pozo,,BAÑARES,Rioja (La),10.0,RNIT,2025,2,False,False,normal,9121X,HARO,15165.87350394755,9121X,HARO,465.0,0.0,6.8,2025.0,2.0,11.599999999999993,13.200000000000014,52.6,9.94285714285714,8.18,-0.7717041800643099,False,42.576,-2.846
211040524,POZO SOMBRÍO,2025-02-27,511803,4705137,573.0,45.0,ALUVIAL DEL OJA,Pozo,,CIDAMÓN,Rioja (La),152.9,RNIT,2025,2,True,False,afectada,9121X,HARO,8646.993063662023,9121X,HARO,465.0,0.0,6.8,2025.0,2.0,11.599999999999993,13.200000000000014,52.6,9.94285714285714,8.18,-0.7717041800643099,False,42.576,-2.846
211040587,CAMINO DE BAÑARES,2025-03-05,507436,4700831,605.0,45.0,ALUVIAL DEL OJA,Sondeo,,BAÑARES,Rioja (La),124.5,RNIT,2025,3,True,False,afectada,9121X,HARO,13921.119665026916,9121X,HARO,465.0,0.4,11.6,2025.0,3.0,7.199999999999992,18.80000000000001,43.8,7.685714285714285,8.446666666666667,1.7363636363636363,False,42.576,-2.846
210940011,PIEZOMETRO-2 HERRERA. ABTO. VILLALBA DE RIOJA,2025-03-18,508926,4719111,,6.0,PANCORBO-CONCHAS DE HARO,Pozo,,VILLALBA DE RIOJA,Rioja (La),2.9,RBAS,2025,3,False,False,normal,9121X,HARO,6526.119453038332,9121X,HARO,465.0,0.8,8.0,2025.0,3.0,13.399999999999991,39.000000000000014,54.20000000000001,6.985714285714286,9.043333333333331,-1.8636363636363635,False,42.576,-2.846
210920002,FUENTE HONTORIA,2025-03-20,497781,4719288,668.0,6.0,PANCORBO-CONCHAS DE HARO,Manantial,FONCEA,FONCEA,Rioja (La),2.6,RBAS,2025,3,False,False,normal,9121X,HARO,15858.080886096404,9121X,HARO,465.0,17.4,12.6,2025.0,3.0,1.399999999999993,36.20000000000001,55.00000000000001,6.671428571428572,8.916666666666666,2.7363636363636363,False,42.576,-2.846
210970033,LAS GARNOCHAS,2025-03-24,503817,4711042,511.382,45.0,ALUVIAL DEL OJA,Pozo,TIRGO,TIRGO,Rioja (La),34.7,RNIT,2025,3,False,True,riesgo,9121X,HARO,9225.664167390416,9121X,HARO,465.0,7.0,7.6,2025.0,3.0,28.39999999999999,47.80000000000001,76.0,9.94285714285714,8.996666666666666,-2.263636363636364,True,42.576,-2.846
210980206,FUENTE DEL ESTRECHO,2025-03-25,510029,4712494,485.0,45.0,ALUVIAL DEL OJA,Manantial,,HARO,Rioja (La),37.5,RNIT,2025,3,False,True,riesgo,9121X,HARO,2893.023436383473,9121X,HARO,465.0,0.6,9.8,2025.0,3.0,35.19999999999999,49.000000000000014,83.0,10.342857142857143,8.876666666666667,-0.0636363636363626,True,42.576,-2.846
220950053,MANANTIAL DE OLLONGUI,2025-03-25,513179,4709814,,45.0,ALUVIAL DEL OJA,Manantial,RODEZNO,RODEZNO,Rioja (La),121.2,RNIT,2025,3,True,False,afectada,9121X,HARO,3966.5902498460828,9121X,HARO,465.0,0.6,9.8,2025.0,3.0,35.19999999999999,49.000000000000014,83.0,10.342857142857143,8.876666666666667,-0.0636363636363626,True,42.576,-2.846
220950005,FUENTE JUANILLO,2025-03-25,513117,4712423,434.0,45.0,ALUVIAL DEL OJA,Manantial,,HARO,Rioja (La),115.9,RNIT,2025,3,True,False,afectada,9121X,HARO,1404.6619397369102,9121X,HARO,465.0,0.6,9.8,2025.0,3.0,35.19999999999999,49.000000000000014,83.0,10.342857142857143,8.876666666666667,-0.0636363636363626,True,42.576,-2.846
210980114,MALZAPATO,2025-03-25,509312,4713861,480.0,45.0,ALUVIAL DEL OJA,Pozo,HARO,HARO,Rioja (La),52.2,RNIT,2025,3,True,False,afectada,9121X,HARO,3328.3232446253123,9121X,HARO,465.0,0.6,9.8,2025.0,3.0,35.19999999999999,49.000000000000014,83.0,10.342857142857143,8.876666666666667,-0.0636363636363626,True,42.576,-2.846
210980214,EL NAVAL (CAMINO PERPENDICULAR A CRA CASALARREINA-OLLAURI -N-232,2025-03-25,507946,4710298,505.0,45.0,ALUVIAL DEL OJA,Pozo,,CASALARREINA,Rioja (La),40.1,RNIT,2025,3,True,False,afectada,9121X,HARO,5821.433464996569,9121X,HARO,465.0,0.6,9.8,2025.0,3.0,35.19999999999999,49.000000000000014,83.0,10.342857142857143,8.876666666666667,-0.0636363636363626,True,42.576,-2.846
210980020,FUENTE DEL POBE,2025-03-25,506831,4710473,,45.0,ALUVIAL DEL OJA,Manantial,CASALARREINA,CASALARREINA,Rioja (La),114.9,RNIT,2025,3,True,False,afectada,9121X,HARO,6664.886422863479,9121X,HARO,465.0,0.6,9.8,2025.0,3.0,35.19999999999999,49.000000000000014,83.0,10.342857142857143,8.876666666666667,-0.0636363636363626,True,42.576,-2.846
